verse,dante,singleton,musa,kirkpatrick,durling,embedding_multilingual_e5,embedding_minilm,embedding_contriever
1-3,nel mezzo del cammin di nostra vita mi ritrovai per una selva oscura ché la diritta via era smarrita,midway in the journey of our life i found myself in a dark wood for the straight way was lost,midway along the journey of our life i woke to find myself in a dark wood for i had wandered off from the straight path,at one point midway on our path in life i came around and found myself now searching through a dark wood the right way blurred and lost,in the middle of the journey of our life i came to myself in a dark wood for the straight way was lost,"[ 0.0270044  -0.01742644 -0.0153005  ... -0.009698   -0.02926113
 -0.01861229]","[ 4.82401298e-03 -2.69575370e-03  3.63479331e-02  1.03676967e-01
  8.20638686e-02 -1.53884981e-02  5.70123866e-02 -7.90428184e-03
  5.68882227e-02  1.51299834e-02 -1.70498397e-02 -2.64673140e-02
 -6.24814536e-03  1.43292807e-02 -3.13488878e-02 -2.45458484e-02
 -2.24849992e-02  6.13540113e-02  1.09627182e-02  2.96487920e-02
 -1.39940472e-03  9.92613956e-02 -6.37881681e-02 -1.79731834e-03
 -4.56453711e-02 -1.30299330e-02  3.74379940e-02 -1.62813663e-02
 -3.68654681e-03 -6.87288940e-02  5.04194759e-03  6.32292544e-03
 -5.67520484e-02  1.85517874e-02  3.58412089e-03  5.55068925e-02
 -5.01136631e-02 -8.07766765e-02  6.76797181e-02 -3.22411917e-02
 -1.12403603e-02  5.80719002e-02  3.82474586e-02  4.56824079e-02
 -1.37304794e-02 -1.24284895e-02  4.12587151e-02 -5.83095029e-02
  5.00514321e-02 -1.90658774e-02 -2.84877736e-02 -6.97920397e-02
 -4.34447750e-02 -2.67141014e-02 -4.00011763e-02  1.11129686e-01
  1.57322474e-02 -1.58047806e-02  7.06737563e-02  2.43049394e-02
  4.36869785e-02 -2.08275579e-02  2.87638083e-02 -2.69510280e-02
  9.59586166e-03  3.63985077e-02 -2.26807352e-02 -2.18779538e-02
  2.20717527e-02  7.67888501e-04 -4.83546630e-02  1.96352266e-02
 -1.91061441e-02 -2.28474960e-02 -6.35574851e-03 -3.83772515e-02
  3.06806657e-02 -3.94513533e-02 -2.31734645e-02 -3.48435007e-02
  5.30270441e-03  3.43032628e-02 -8.44813585e-02  4.54438291e-02
 -3.37297320e-02  2.81206588e-03  2.85834447e-02  7.84191191e-02
  1.50927668e-02 -4.35366016e-03 -1.32692484e-02 -3.76565121e-02
 -8.87784213e-02  2.90632490e-02 -4.81734052e-02 -6.43624440e-02
 -2.61681117e-02  6.46944195e-02 -1.94808710e-02  2.15971041e-02
  1.82501674e-02 -1.88251492e-03  1.62506402e-02 -2.83311177e-02
  6.69345865e-03  6.14247611e-03 -4.27383147e-02  1.82889383e-02
  5.20680100e-02 -1.39275286e-02 -1.80234225e-03 -6.17045760e-02
  4.51948941e-02  6.54204637e-02  1.05941268e-02  9.08569153e-03
  5.56502165e-03 -3.65162492e-02 -8.24649911e-03  1.10431701e-01
 -6.47472218e-02  5.33569232e-02  1.83804370e-02  2.45312862e-02
 -7.78498054e-02 -1.63998120e-02  1.29918396e-01 -2.34590395e-33
  3.21261287e-02  1.43037299e-02  6.73268549e-03  4.32526246e-02
  9.20482650e-02 -1.61910001e-02 -7.28486106e-02  2.97614411e-02
 -6.98439777e-02  4.12850380e-02  3.33326543e-03 -7.48985447e-03
 -5.82944714e-02  4.30661766e-03  2.22721929e-03 -5.74179692e-03
 -3.45069729e-02 -5.41436598e-02  4.51574400e-02  1.55331437e-02
 -5.62916324e-02  3.36256623e-02  1.72316004e-02 -8.22341666e-02
 -1.47251841e-02 -3.49144451e-03 -1.40414275e-02 -4.44021598e-02
 -3.52572203e-02  2.76367310e-02 -2.49160565e-02  1.01818360e-01
  4.18989807e-02 -4.28428873e-02 -1.50705706e-02  6.44219294e-02
  3.88723388e-02 -7.50008458e-03 -8.47443864e-02 -1.37776397e-02
 -6.92610368e-02  2.66677253e-02  5.06861284e-02 -2.44124364e-02
 -2.76110508e-03  3.25296782e-02 -3.62114562e-03  5.15921414e-02
 -7.07430542e-02  2.47607846e-02 -9.68265682e-02  3.61995511e-02
  3.73999178e-02 -4.08731997e-02 -1.95430033e-02 -2.90624499e-02
  8.18536268e-04  2.66719908e-02  1.09609840e-02  2.54027825e-02
  7.76173696e-02  6.61544502e-03  2.41176933e-02  1.00010056e-02
 -1.83325130e-02 -2.58189570e-02  2.03153491e-03 -8.94872621e-02
  4.71353810e-03 -2.57946327e-02 -8.20133537e-02 -5.42066917e-02
 -1.24675520e-02 -2.09751725e-02  2.49842610e-02 -7.50148250e-03
 -6.81411773e-02 -5.51593974e-02 -1.05705783e-02 -7.14599863e-02
 -2.73557706e-03  7.72478729e-02 -9.81517732e-02  1.64688006e-02
  1.20230772e-01 -3.89404707e-02  5.65334484e-02 -1.53332666e-01
 -9.95243490e-02  8.46624933e-03 -4.94896397e-02  2.28292216e-02
  5.65676354e-02 -6.71167299e-02 -1.57734361e-02  3.64874342e-34
  3.59006450e-02 -5.16563654e-02  6.75622076e-02  3.33711579e-02
  3.92146856e-02 -7.57599324e-02 -3.51576181e-03 -6.21288549e-03
  9.43087228e-03  6.40546829e-02  4.32239324e-02  2.05698665e-02
  2.52392758e-02  1.00285234e-02  4.27552871e-02 -3.36410627e-02
  4.71146330e-02  4.84452210e-02 -2.86329295e-02 -4.46370468e-02
  9.89478454e-03  9.67693236e-03 -5.07578291e-02 -6.27896190e-02
  2.87868977e-02  6.64981753e-02  9.41341817e-02  2.46136300e-02
 -9.26198810e-02 -4.81755286e-02 -1.72508284e-02  3.18746231e-02
 -4.42057773e-02 -8.49357769e-02 -3.99170667e-02  3.93756330e-02
  1.92998312e-02 -2.40914319e-02 -5.49285337e-02 -1.10789210e-01
 -2.45492347e-03  3.84687632e-02  3.78584415e-02  4.96218987e-02
 -7.51336664e-02 -3.71681601e-02 -1.96392741e-02  6.90453872e-02
 -8.21892731e-03  7.56093189e-02 -3.73424925e-02  1.87052898e-02
  2.63107214e-02 -3.87390256e-02  1.39218965e-03 -9.51578654e-03
 -1.94186196e-02 -3.00728194e-02  6.63907155e-02  4.12040502e-02
 -1.08962297e-01  6.67883903e-02 -8.68522003e-02  1.51919462e-02
  5.24234250e-02 -4.68947664e-02  3.64766602e-04  3.83267328e-02
 -1.09824389e-01  1.54123222e-03 -1.55869434e-02  2.24728789e-02
 -4.69315015e-02  8.33810568e-02  5.74845150e-02 -3.10844947e-02
  1.51819345e-02  1.76068302e-02 -3.36145535e-02  9.08551156e-04
  2.07994562e-02 -4.28137220e-02  1.68681145e-02  3.18920240e-02
  6.86138198e-02 -5.34040704e-02 -4.32986394e-02  2.62849964e-03
  3.44748944e-02 -5.20082675e-02 -1.61694642e-02  1.67693067e-02
 -4.46589366e-02 -7.60732740e-02  1.69833051e-03 -2.40090898e-08
 -1.02467760e-01  1.85435917e-02 -2.49868482e-02  2.71917228e-02
  4.94943075e-02 -6.22533844e-04  1.27284706e-01  1.11990333e-01
 -8.60436186e-02 -1.98334735e-03 -8.41802210e-02  2.65738536e-02
  6.75486922e-02  1.35362029e-01  6.78917915e-02  3.09933349e-02
  3.10357455e-02 -4.50455844e-02 -1.25864893e-02  3.03506721e-02
  2.15378590e-02 -2.48396210e-02  5.26345372e-02 -4.95601743e-02
 -5.16874567e-02  8.16883147e-03 -4.69244719e-02 -5.18991798e-02
 -1.95348319e-02  4.38409857e-02  5.49099222e-02  7.46978670e-02
  4.36442345e-03  5.66333681e-02 -4.85459529e-02  9.05791856e-03
 -2.07902081e-02  4.51972187e-02 -4.00379151e-02 -1.73197649e-02
  5.86548029e-03  2.10278928e-02  8.42683762e-02  2.53560916e-02
 -4.33960445e-02  1.43873561e-02  9.46666524e-02  6.12510629e-02
 -5.51931411e-02 -1.27109233e-02  9.47696157e-03 -1.59382471e-03
  5.14024310e-02  5.99071383e-02  4.14242446e-02 -8.62695128e-02
  3.91072407e-03  3.29286605e-02 -8.70117322e-02 -1.04085542e-04
  8.25401843e-02 -4.14495915e-02 -1.28596291e-01 -4.61893976e-02]","[ 3.62823419e-02 -1.37388855e-02 -5.00983335e-02  1.37084769e-03
 -2.41998993e-02 -1.59604270e-02  1.16755869e-02 -1.44070257e-02
 -3.40087852e-03 -3.08227409e-02 -2.06334665e-02 -1.10029615e-02
  1.33789163e-02 -1.61778964e-02 -9.23161879e-02  5.16972095e-02
 -2.95202062e-02 -1.33807790e-02 -1.38526931e-02 -6.25039544e-03
  2.96332687e-02  4.85212989e-02 -5.42104654e-02  6.67837262e-02
  6.56239106e-04  2.32214015e-03 -2.72765867e-02 -6.07188232e-03
 -2.20922157e-02 -5.96806183e-02 -5.80049977e-02 -1.02156000e-02
 -4.40877080e-02 -7.39449859e-02 -2.45626308e-02 -4.60468493e-02
  3.72139066e-02  3.43264639e-02 -1.81780923e-02 -1.70349944e-02
  1.22627290e-02  3.37560251e-02  3.94741222e-02 -3.23563628e-02
  2.43772231e-02 -4.84295674e-02  5.76737151e-03 -1.25416275e-03
 -1.87145080e-02 -1.43887224e-02 -2.62096077e-02 -7.93299824e-03
 -3.32405083e-02 -3.00075971e-02  4.81787585e-02  4.69251610e-02
  2.61842683e-02 -2.15032250e-02  1.65785290e-02 -4.91404682e-02
 -2.92583443e-02  3.06267254e-02 -3.82696986e-02 -2.00043973e-02
 -2.71293102e-04 -4.79624933e-03  3.18169184e-02 -1.98538937e-02
  1.01733841e-02 -5.27158193e-02  9.00421105e-03  1.19858757e-02
 -1.17990305e-03 -1.20000197e-02  2.45399978e-02 -2.00212449e-02
 -4.46828119e-02 -5.85024878e-02  1.66453365e-02  2.84447819e-02
 -4.07071002e-02 -5.87823130e-02 -3.34031880e-02 -3.76396775e-02
 -5.59935831e-02  1.38269495e-02  4.07127216e-02 -3.74038517e-02
 -5.69135733e-02 -5.02347238e-02 -4.74168807e-02 -5.81274703e-02
 -1.37270172e-03  1.61888711e-02  5.84621578e-02 -2.83044763e-02
  2.97900923e-02  2.22441405e-02  4.72421944e-02 -2.00858768e-02
 -1.44738639e-02 -5.52042946e-02 -2.28839424e-02 -7.51526132e-02
  1.22680077e-02  2.82187443e-02 -8.06953907e-02 -4.29271385e-02
  6.38331100e-03 -6.66539595e-02 -1.36838611e-02 -3.25137749e-03
 -3.26960683e-02 -3.32132168e-02  2.87371632e-02  4.12746482e-02
  4.43228111e-02 -6.13837577e-02 -2.58506387e-02  3.21871825e-02
  1.09543866e-02  1.92372836e-02  1.92180313e-02 -8.31522718e-02
  3.17944260e-03  2.93928618e-03 -8.35197195e-02 -2.24499218e-02
  3.04008238e-02  1.77070498e-04  5.10601699e-02 -1.59307513e-02
 -1.66428257e-02  9.47623281e-04 -1.17952377e-03 -5.68200313e-02
  6.35301620e-02 -3.68712991e-02 -3.21159437e-02 -2.65276060e-02
 -5.51522374e-02  9.48380213e-03 -3.04368092e-03  3.04505229e-05
 -4.08493094e-02 -7.12845325e-02 -2.29985677e-02  4.02697995e-02
  1.29652731e-02 -1.01330727e-02 -1.00778267e-02  1.14332391e-02
  3.06595583e-02 -5.27121499e-02 -7.25465268e-02 -7.47830942e-02
 -1.00572504e-01 -3.87312658e-02 -6.18833415e-02 -7.52044991e-02
 -6.45203814e-02  5.03239483e-02 -3.56592610e-02  4.30475250e-02
 -8.68659653e-03 -3.32744122e-02 -2.56242100e-02 -1.78861320e-02
 -6.73221946e-02  3.78469052e-03 -4.65694591e-02 -7.25580752e-02
 -2.34312918e-02 -8.37791860e-02 -6.80726627e-03 -5.70136085e-02
 -3.44219282e-02 -1.02303261e-02  9.11710318e-03 -2.42376374e-03
 -3.73847149e-02  1.96510796e-02  7.21824495e-03  3.32814455e-02
 -3.28045636e-02 -4.62934822e-02 -1.28799025e-02  1.40475426e-02
  1.42404959e-02  2.27150731e-02 -4.53350917e-02 -3.63973491e-02
  3.29145119e-02 -2.52503790e-02  1.20896688e-02 -1.24419844e-02
 -6.89967126e-02  4.37485687e-02  1.20766740e-02  4.25121039e-02
 -7.21867159e-02  4.76685539e-02  3.52060273e-02 -4.50778082e-02
 -1.74027123e-02 -3.97891887e-02 -1.21831037e-02 -3.06944326e-02
  1.40640074e-02 -4.79079485e-02  4.03818376e-02 -7.67846853e-02
  1.35956369e-02  3.61278653e-05  7.17002675e-02 -6.49309717e-03
 -1.27216130e-02 -6.07283264e-02 -2.40076222e-02  8.43872037e-03
  5.75937051e-03  2.36120801e-02  3.53935733e-02 -5.44086993e-02
 -5.86823002e-02 -4.77984995e-02  3.11840735e-02  3.08389217e-03
 -1.36548635e-02  6.55050296e-03 -2.78166998e-02 -6.73256367e-02
  4.59640548e-02 -3.35168652e-02 -2.21809428e-02 -3.55862081e-02
  7.11039314e-03  2.15676567e-03 -2.32981555e-02  1.94230992e-02
 -1.86130106e-02  1.37298517e-02 -6.87725022e-02  1.87151786e-03
 -2.59043928e-03 -7.23285154e-02 -7.22945556e-02 -8.04689676e-02
 -4.20424389e-03 -1.65370293e-02 -2.32580341e-02 -2.31436081e-02
  1.67559069e-02  1.79125182e-02 -3.01260687e-02 -5.94388619e-02
 -5.06516546e-02  1.42201409e-02 -3.73577476e-02 -2.56032906e-02
  7.16899559e-02 -3.66381966e-02  7.98301958e-03  4.64115432e-03
 -3.05408076e-03  3.37530039e-02 -3.01162358e-02 -1.35157909e-02
  3.50604691e-02 -2.94546923e-03 -1.46333221e-02 -2.12475425e-03
 -1.91790406e-02 -2.12442219e-01 -5.44154420e-02 -7.83083402e-03
 -1.47878584e-02 -1.40236884e-01 -4.26338753e-04 -1.85026061e-02
  4.62825596e-02 -5.81701398e-02 -1.27227819e-02  5.82320690e-02
 -1.24937534e-01  1.74739975e-02 -1.93853527e-02 -6.94335997e-03
 -4.98576602e-03 -6.18618876e-02 -3.94158550e-02 -7.16845691e-02
  1.10028356e-01 -5.93237728e-02  4.29631472e-02  3.26172039e-02
  6.32500369e-03 -4.89817970e-02  1.77840739e-02 -3.14436778e-02
 -4.34113406e-02  1.01590278e-02 -3.58094051e-02 -1.60880331e-02
 -6.11820072e-03  2.01864983e-04  1.47006596e-02 -7.46482834e-02
 -5.17574906e-01  1.02091674e-02  4.84769382e-02 -3.88841256e-02
 -4.85019945e-03  3.41254957e-02 -2.84742261e-03  1.85997877e-02
 -1.58364587e-02 -2.86350287e-02  5.07675577e-05 -1.33771962e-02
 -8.81094560e-02 -5.48027530e-02  2.55013183e-02  6.41543046e-03
 -4.22379673e-02 -1.65606663e-02  1.43479714e-02 -4.79041003e-02
 -9.80284717e-03  2.13819146e-02 -8.59939493e-03 -9.01694894e-02
 -4.76369560e-02  1.39533347e-02  1.02538951e-02 -3.59516814e-02
 -4.59146164e-02 -1.77455824e-02 -4.55850661e-02  3.04989666e-02
  3.71737219e-02  6.64917100e-03  8.47468991e-03  3.95895615e-02
  1.46473404e-02 -5.63154221e-02  4.06569652e-02  3.10715232e-02
  2.30685398e-02 -4.85539436e-04  2.05811393e-02  3.07572400e-03
 -5.51187396e-02  2.66371965e-02 -2.56960560e-02  3.38773802e-02
  2.49112621e-02  8.10652599e-03  3.34371813e-04 -1.96633209e-02
 -3.59162278e-02 -2.28984617e-02  2.16780044e-02 -1.80252921e-02
  1.82892941e-02 -2.94346027e-02  2.85850139e-03 -4.38914597e-02
  1.17648430e-02 -3.17772254e-02  1.22501925e-02 -2.21149698e-02
 -6.37283996e-02  7.13958219e-02 -4.75249290e-02 -8.97495449e-02
 -3.49966586e-02 -1.65401120e-02  9.01970314e-04 -4.16654386e-02
 -6.90298453e-02 -2.30817590e-02  7.94683583e-05  5.95554858e-02
 -1.72603428e-02 -3.72202359e-02 -2.99870614e-02  2.83002164e-02
 -2.70038620e-02 -7.77506642e-03  3.28695364e-02 -7.17542842e-02
 -3.36865447e-02 -4.13874537e-02 -7.87512660e-02 -4.50894348e-02
 -3.47638130e-02  6.26299123e-04 -2.40398645e-02  3.01999226e-02
  1.37226228e-02 -2.38957405e-02  6.26332462e-02 -2.49377228e-02
 -3.91509160e-02  5.66026196e-03  4.16938812e-02 -5.54523245e-02
 -3.54785360e-02  1.85419898e-02 -7.18980469e-03  3.05967852e-02
 -1.83403343e-02 -8.84736050e-03 -3.44219245e-02 -6.11638539e-02
 -8.23686719e-02  3.35607231e-02 -8.85225367e-03 -5.19224023e-03
  3.77707891e-02  5.64156398e-02  2.13786718e-02  2.05552131e-02
  8.04865658e-02 -1.09749092e-02 -2.14104131e-02 -1.33849327e-02
  5.94983203e-03 -3.99659295e-03 -5.03453240e-02  1.64020397e-02
 -2.30821385e-03  1.47533854e-02  6.53551668e-02 -2.29148045e-02
  7.79496832e-03 -1.76512022e-02 -2.63501219e-02 -7.27430508e-02
 -5.94648421e-02  7.92807341e-03 -5.65878861e-03  9.84802768e-02
 -8.08215886e-02 -1.83659196e-02 -1.76879689e-02  1.53096160e-02
 -3.23221157e-03 -2.01451778e-02  1.99611858e-02  7.44101852e-02
 -1.45911267e-02 -1.84636954e-02 -9.16729346e-02  2.65667345e-02
  1.80496518e-02  3.99939865e-02 -8.23693201e-02  4.98175919e-02
 -1.03311040e-01 -1.56891849e-02  5.68247540e-03  3.78046259e-02
 -3.49914953e-02 -9.08894241e-02  5.43237664e-04 -1.16166219e-01
 -5.36371171e-02  4.31707241e-02 -8.38660728e-03 -1.16725247e-02
 -4.55929674e-02  6.22488149e-02  2.68401653e-02 -5.63324913e-02
 -3.83885279e-02  1.15387123e-02  4.11242694e-02 -3.35692912e-02
 -2.58383490e-02 -3.17414626e-02 -6.89020082e-02 -5.08202165e-02
 -1.73131153e-02  3.15181054e-02 -5.52200852e-03 -1.56335044e-03
 -2.74517536e-02 -1.12898555e-03 -1.25886770e-02 -1.35428486e-02
  4.30372804e-02 -4.97818328e-02  4.24932875e-03 -8.58555436e-02
 -5.30002862e-02 -3.96106765e-02  4.51346673e-02 -1.15809157e-01
 -1.17396563e-02 -6.58149971e-03 -4.79767285e-02  6.13428988e-02
 -2.09328625e-02  4.42630574e-02  2.99340263e-02  4.14787233e-02
  3.16218734e-02 -1.35921789e-02 -2.37093167e-03 -3.40984501e-02
 -2.39389855e-02 -8.73503387e-02  1.76425464e-02 -3.29457819e-02
  3.31258886e-02 -1.77919101e-02 -3.67035754e-02 -3.03659253e-02
 -3.77572551e-02 -4.28887904e-02  2.27182209e-02  1.20619414e-02
 -3.84577326e-02 -1.22083966e-02  3.87414843e-02 -5.11447564e-02
 -2.60324515e-02 -7.19488859e-02  1.26536097e-02 -3.83138880e-02
  9.54555534e-03  2.18732301e-02  2.26904489e-02 -4.30233628e-02
  4.40353230e-02 -5.51526286e-02 -4.64205146e-02 -7.35039413e-02
 -2.42476407e-02 -1.31985201e-02 -9.83858947e-03 -3.91771793e-02
  3.02898255e-03 -3.64015996e-02 -7.57562295e-02  1.19513983e-03
 -2.77788658e-02  1.44223301e-02  3.95794166e-04  5.63724935e-02
  7.25344289e-04 -2.70250738e-02  4.63795066e-02  4.90646102e-02
  5.79846790e-03 -4.94617820e-02 -1.56516656e-02  5.04790293e-03
  4.79940474e-02 -5.24303922e-03 -9.92727838e-03 -1.78391151e-02
 -4.81749997e-02 -5.61232213e-03  7.72757689e-03  1.00487387e-02
 -9.38864611e-03  2.19511557e-02 -3.23895179e-02  4.59253341e-02
  2.76137795e-02  5.72259724e-02 -5.99650899e-03  1.96498334e-02
  1.87295675e-02 -3.20478575e-03 -2.21465379e-02 -5.44544160e-02
  2.11691894e-02  2.31676400e-02  6.91541806e-02 -2.44908091e-02
  2.15897150e-02 -4.42443117e-02  2.86432006e-03 -1.94763895e-02
 -1.84362605e-02  3.05640814e-03  1.83128677e-02  3.55454795e-02
 -3.13139334e-02 -3.63994092e-02 -3.65466513e-02 -6.27665520e-02
  3.92841268e-03 -2.38739308e-02  2.97214333e-02 -2.73686275e-02
 -7.41953077e-03 -1.10381525e-02  1.36260558e-02 -2.58420184e-02
 -1.39527107e-02  3.69019434e-02  1.59698687e-02  2.87787840e-02
 -2.47828048e-02 -1.10757150e-01  2.55385432e-02 -5.25350869e-02
 -1.46607859e-02 -2.55749077e-02 -1.56712495e-02 -6.64282143e-02
 -1.99343935e-02 -1.19592361e-02  9.67236049e-03  3.15753603e-03
 -8.03653523e-03 -9.91255417e-03 -4.47127707e-02 -1.27929496e-02
  7.14100227e-02 -1.93455629e-02 -9.32013616e-03 -4.93881553e-02
 -6.20852504e-03  1.44263823e-02 -9.44013428e-03 -6.38472810e-02
  3.79820801e-02 -3.42829116e-02 -3.25710177e-02 -2.21953802e-02
 -9.67028178e-03  4.51848544e-02  1.15810502e-02 -9.81020629e-02
 -1.02798343e-02 -1.32359536e-02  1.37491850e-02 -2.07802821e-02
 -3.15456204e-02 -2.97026969e-02  3.90645489e-03 -6.72865510e-02
 -2.19376683e-02 -8.55631754e-02 -4.61435281e-02 -2.70702317e-03
 -2.85591297e-02 -1.20921228e-02 -1.31748216e-02 -3.63475941e-02
  1.07859843e-03 -4.74227518e-02 -1.69791877e-02 -3.17303240e-02
  3.49224657e-02 -6.12021275e-02 -7.64849260e-02 -3.87905985e-02
  1.12391589e-03 -1.49098290e-02 -4.66277525e-02 -1.07919509e-02
 -4.74750660e-02  5.39781675e-02 -3.27601880e-02 -6.89665377e-02
  1.94667391e-02 -6.77180570e-03 -2.10046628e-03  4.98381965e-02
 -2.20112852e-03 -9.49253514e-03  4.39862683e-02  2.23728009e-02
 -7.38994703e-02 -3.48555259e-02 -5.12739867e-02 -1.02731492e-02
  8.05518497e-03  4.89934487e-03 -2.37945039e-02  2.48266328e-02
 -1.74386352e-02 -7.77011663e-02 -2.93001514e-02 -1.18546505e-02
  1.36104161e-02  3.63067798e-02 -3.67240459e-02  2.35293321e-02
 -5.50407395e-02 -2.73113996e-02 -6.27229810e-02 -4.08271141e-02
 -8.97601526e-03 -2.83066146e-02  8.45581591e-02  3.40532959e-02
  4.33029570e-02  6.61540776e-03  1.38432179e-02 -1.80712789e-02
  8.67386311e-02  5.88800199e-03 -6.40840549e-03  9.83064994e-04
  1.76684652e-02  1.36745349e-03 -4.12952825e-02 -6.65538907e-02
  3.43335643e-02 -1.11720227e-02  9.24295001e-03  6.57727793e-02
  3.47086228e-02  3.88943553e-02  4.79992991e-03 -3.43743190e-02
  5.23695052e-02 -1.28233954e-02  6.13932777e-03 -4.76112887e-02
 -2.08653323e-02 -1.07583241e-03 -2.80849934e-02  1.19063705e-02
 -6.77728951e-02 -3.15087289e-02 -3.68944183e-02 -1.08923256e-01
  2.84917722e-03 -1.55013036e-02 -1.00047052e-01 -4.76453938e-02
 -5.65220937e-02 -5.87962382e-02  2.33737677e-02 -1.38150696e-02
  4.61141113e-03 -5.37250899e-02  1.72877703e-02 -8.47372413e-03
 -4.72681969e-02 -6.81258831e-03 -9.00351722e-03 -3.17479461e-03
  2.73305804e-01 -1.95613839e-02 -2.16682479e-02  7.95182586e-03
  5.20686433e-02 -2.16797926e-03 -1.50049571e-04 -7.37758428e-02
  3.09032691e-03  2.50736307e-02  7.41721736e-03  4.12675887e-02
 -4.12162319e-02 -1.14422198e-02 -4.12150510e-02  5.31826653e-02]"
